"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"5/16/2020","Amazon","AMAZON.COM*MC7XI4YW0 AMZN.COM/BILLWA2JFMZC5CEPS","14.40","debit","Shopping","Discover","",""
"5/16/2020","Amazon","AMAZON.COM*MC18H5YY0 AMZN.COM/BILLWA7ALX5YZHNEY","90.64","debit","Shopping","Discover","",""
"5/15/2020","Amazon","AMZN MKTP US*MC69R2W90 AMZN.COM/BILLWA51UR74SGI0R","5.30","debit","Shopping","Discover","",""
"5/15/2020","Amazon","AMZN MKTP US*MC7ZQ7W10 AMZN.COM/BILLWA3AL7IAVU01W","10.59","debit","Shopping","Discover","",""
"5/15/2020","Amazon","AMZN MKTP US*MC89L0W90 AMZN.COM/BILLWA7KRYMQGDX8N","10.59","debit","Shopping","Discover","",""
"5/14/2020","Amazon","AMZN MKTP US*MC0SY29D0 AMZN.COM/BILLWA5UBHWQNZ8EA","52.96","debit","Shopping","Discover","",""
"5/14/2020","Amazon","AMAZON.COM*MC3AT19Q0 AMZN.COM/BILLWA4FO81GETZQI","12.38","debit","Shopping","Discover","",""
"5/14/2020","PRIME VIDEO*MC4QD97H0 888-802-3080 WA332G9WHH889","PRIME VIDEO*MC4QD97H0 888-802-3080 WA332G9WHH889","1.99","debit","Restaurants","Discover","",""
"5/14/2020","DR. SOLOMON 402-935-7733 CA","PAYPAL *DR. SOLOMON 402-935-7733 CA","39.00","debit","Eyecare","Discover","",""
"5/14/2020","Amazon","AMZN MKTP US*MC2C40U10 AMZN.COM/BILLWA5TNFMFY7J3J","22.25","debit","Shopping","Discover","",""
"5/13/2020","Giant","GIANT 0326 LANHAM MD01361R","154.10","debit","Groceries","Discover","",""
"5/13/2020","Amazon","Point Of Sale Withdrawal AMAZON.COM SEATTLE WAUS","25.43","debit","Shopping","Choice Checking","",""
"5/12/2020","Amazon","AMZN MKTP US*MC25E76X0 AMZN.COM/BILLWA1XXEXERUW0H","44.99","debit","Shopping","Discover","",""
"5/11/2020","Amazon","AMZN MKTP US*SB5RS7K23 AMZN.COM/BILLWA4NT26X9QYD6","18.01","debit","Shopping","Discover","",""
"5/11/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","798.99","credit","Credit Card Payment","Discover","",""
"5/11/2020","Amazon","AMZN MKTP US*T04M96ON3 AMZN.COM/BILLWAFAYF0JXGJL8","42.37","debit","Shopping","Discover","",""
"5/10/2020","Amazon","AMZN MKTP US*441R407G3 AMZN.COM/BILLWA43O80W30Z3R","49.99","debit","Shopping","Discover","",""
"5/10/2020","Amazon","AMZN MKTP US*MC99R1B31 AMZN.COM/BILLWA1TOOKI30ASQ","91.09","debit","Shopping","Discover","",""
"5/10/2020","Amazon","AMZN MKTP US*0M9NJ9MC3 AMZN.COM/BILLWA1L0H6FEG0C6","22.25","debit","Shopping","Discover","",""
"5/10/2020","Amazon","AMZN MKTP US*MC6SF1H21 AMZN.COM/BILLWAOO6BHPF7RI3","52.96","debit","Shopping","Discover","",""
"5/10/2020","Amazon","AMZN MKTP US*KF6AY8IS3 AMZN.COM/BILLWA24SMQ539LNF","96.22","debit","Shopping","Discover","",""
"5/09/2020","CVS","CVS/PHARMACY #01516 SEABROOK MD","133.09","debit","Pharmacy","Discover","",""
"5/08/2020","Giant","GIANT 0326 LANHAM MD00834R","256.56","debit","Groceries","Discover","",""
"5/08/2020","TST* ROCK & TOSS BOWIE MD","TST* ROCK & TOSS BOWIE MD","106.44","debit","Restaurants","Discover","",""
"5/08/2020","VISA - PAYMENT","External Withdrawal VISA - PAYMENT","152.60","debit","Credit Card Payment","Choice Checking","",""
"5/07/2020","THANK YOU","ACH PMT THANK YOU","152.60","credit","Credit Card Payment","SECU Student Visa","",""
"5/05/2020","AACC-CASHIER'S OFFICE 410-777-2236 MD","AACC-CASHIER'S OFFICE 410-777-2236 MD","421.00","debit","Tuition","Discover","",""
"5/05/2020","Spotify","SPOTIFY P0F9C6B128 8777781161 NY","14.99","debit","Music","Discover","",""
"5/05/2020","SCHWAB BROKERAGE - MONEYLINK","External Withdrawal SCHWAB BROKERAGE - MONEYLINK","50.00","debit","Buy","Choice Checking","",""
"5/04/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1389.46","credit","Credit Card Payment","Discover","",""
"5/01/2020","Geico","GEICO *AUTO 800-841-3000 DC4458078930122462124","125.55","debit","Auto Insurance","Discover","",""
"4/30/2020","Giant","GIANT 0326 LANHAM MD03082R","100.11","debit","Groceries","Discover","",""
"4/30/2020","Amazon","AMZN MKTP US*Q60T80RX3 AMZN.COM/BILLWA10LRFZ02K3T","2.78","debit","Shopping","Discover","",""
"4/30/2020","Credit Interest","Credit Interest","0.04","credit","Interest Income","Choice Checking","",""
"4/30/2020","Interest Paid","Interest Paid","0.02","credit","Interest Income","Investor Checking","",""
"4/29/2020","Amazon","AMAZON.COM*FO1C69UO3 AMZN.COM/BILLWA69SRPTUP1AJ","24.25","debit","Shopping","Discover","",""
"4/29/2020","Giant","GIANT 0326 LANHAM MD02915R","1.98","debit","Groceries","Discover","",""
"4/29/2020","Amazon","AMZN MKTP US*J70BC2G83 AMZN.COM/BILLWA2S41KDHQQ5P","27.52","debit","Shopping","Discover","",""
"4/29/2020","Amazon","AMZN MKTP US*4C3HE4UO3 AMZN.COM/BILLWA1JLHXTG3ADI","14.62","debit","Shopping","Discover","",""
"4/28/2020","GLENN DALE CROWN GLENN DALE MD","GLENN DALE CROWN GLENN DALE MD","9.75","debit","Gas & Fuel","Discover","",""
"4/28/2020","Amazon","AMZN MKTP US*E844C8GI3 AMZN.COM/BILLWA481R56ZA7SZ","18.01","debit","Shopping","Discover","",""
"4/28/2020","Amazon","AMZN MKTP US*JE3RV7HT3 AMZN.COM/BILLWAD7IE8TYV042","32.30","debit","Shopping","Discover","",""
"4/28/2020","Giant","GIANT 0326 LANHAM MD02886R","75.14","debit","Groceries","Discover","",""
"4/28/2020","Amazon","AMZN MKTP US*IS9XO4CR3 AMZN.COM/BILLWA7B7465YL5JV","31.36","debit","Shopping","Discover","",""
"4/28/2020","Amazon","AMZN MKTP US*QX6CG9R43 AMZN.COM/BILLWA234FHZIUYP1","33.87","debit","Shopping","Discover","",""
"4/27/2020","MACMILLAN EDUCATION 540-672-7735 NY","MACMILLAN EDUCATION 540-672-7735 NY","95.99","debit","Books & Supplies","Discover","",""
"4/27/2020","Amazon","AMZN MKTP US*HJ3C24AW3 AMZN.COM/BILLWA74FRX0EB44N","29.15","debit","Shopping","Discover","",""
"4/27/2020","Venmo","External Withdrawal VENMO - PAYMENT","20.00","debit","Transfer","Choice Checking","",""
"4/26/2020","Giant","GIANT 0121 CROFTON MD02676R","47.31","debit","Groceries","Discover","",""
"4/25/2020","39dollarglasses.com","39DOLLARGLASSESCOM 800-672-6304 NY626735226","276.89","debit","Eyecare","Discover","",""
"4/25/2020","Giant","GIANT 0121 CROFTON MD02540R","47.24","debit","Groceries","Discover","",""
"4/24/2020","Amazon","AMZN MKTP US*V03Y18C33 AMZN.COM/BILLWA1DRRDOQJDY4","12.71","debit","Shopping","Discover","",""
"4/24/2020","Target","TARGET GAMBRILLS MD","32.99","debit","Shopping","Discover","",""
"4/24/2020","Karin Dimitrovova Beyo","KARIN DIMITROVOVA BEYO TALLINN","97.00","debit","Sporting Goods","SECU Student Visa","",""
"4/22/2020","Giant","GIANT 0326 LANHAM MD02296R","181.52","debit","Groceries","Discover","",""
"4/21/2020","Prince Georges Community Church","PRINCE GEORGES COMM COLLE800-609-8056 MD","122.50","debit","Gifts & Donations","SECU Student Visa","",""
"4/20/2020","Amazon","AMZN MKTP US*MY9XO8V63 AMZN.COM/BILLWA5ZFDSICRCGE","33.91","debit","Shopping","Discover","",""
"4/20/2020","Amazon","AMZN MKTP US*LY6QH2Z53 AMZN.COM/BILLWA6OGAMDTO5H6","20.13","debit","Shopping","Discover","",""
"4/20/2020","Giant","GIANT 0326 LANHAM MD02077R","44.64","debit","Groceries","Discover","",""
"4/19/2020","BANFIELD-PET*WPPAYMENT 866-894-7927 WA","BANFIELD-PET*WPPAYMENT 866-894-7927 WA","37.95","debit","Veterinary","Discover","",""
"4/19/2020","Amazon","AMAZON.COM*140V14SW3 AMZN.COM/BILLWA4SJB9I28R4W","31.79","debit","Shopping","Discover","",""
"4/18/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","876.39","credit","Credit Card Payment","Discover","",""
"4/15/2020","Internal Revenue Service","External Deposit IRS TREAS 310 - TAX REF","1200.00","credit","Federal Tax","Choice Checking","",""
"4/15/2020","Etsy.com","ETSY.COM BROOKLYN NY","129.54","debit","Shopping","Discover","",""
"4/14/2020","TST* RUBY S SOUTHERN KIT BOWIE MD","TST* RUBY S SOUTHERN KIT BOWIE MD","119.82","debit","Restaurants","Discover","",""
"4/13/2020","CVS","CVS/PHARMACY #05875 BOWIE MD","37.90","debit","Pharmacy","Discover","",""
"4/13/2020","Amazon","AMZN MKTP US*X78LL7DP3 AMZN.COM/BILLWA5C7BPYBAOCL","28.99","debit","Shopping","Discover","",""
"4/13/2020","Giant","GIANT 0326 LANHAM MD01353R","44.30","debit","Groceries","Discover","",""
"4/13/2020","Etsy.com","Etsy.com 718-8557955 NY","30.10","debit","Shopping","SECU Student Visa","",""
"4/13/2020"," INSTANT TRANSFER - INST XFER","External Withdrawal PAYPAL INSTANT TRANSFER - INST XFER","119.88","debit","Transfer","Choice Checking","",""
"4/12/2020","Chipotle","CHIPOTLE ONLINE 303-595-4000 CA","44.37","debit","Fast Food","Discover","",""
"4/12/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","972.61","credit","Credit Card Payment","Discover","",""
"4/11/2020","Giant","GIANT 0326 LANHAM MD01170R","299.47","debit","Groceries","Discover","",""
"4/11/2020","Eastgate Liquors","EASTGATE LIQUORS LANHAM MD","95.88","debit","Alcohol & Bars","Discover","",""
"4/11/2020","GLENN DALE CROWN GLENN DALE MD","GLENN DALE CROWN GLENN DALE MD","19.09","debit","Gas & Fuel","Discover","",""
"4/11/2020","Amazon","AMAZON.COM*1631W5OQ3 AMZN.COM/BILLWA1KRKGOZFP8F","14.69","debit","Shopping","Discover","",""
"4/11/2020","Amazon","AMAZON.COM*B71RS69T3 AMZN.COM/BILLWA4AMQM8HYCNX","42.34","debit","Shopping","Discover","",""
"4/09/2020","Amazon","AMZN MKTP US*OE8ML67V3 AMZN.COM/BILLWA3RE475AWZQU","22.23","debit","Shopping","Discover","",""
"4/08/2020","Amazon","AMZN MKTP US*IP4JS4DY3 AMZN.COM/BILLWA451MLWPS5UR","15.57","debit","Shopping","Discover","",""
"4/08/2020","TST* RUBY S SOUTHERN KIT BOWIE MD","TST* RUBY S SOUTHERN KIT BOWIE MD","169.46","debit","Restaurants","Discover","",""
"4/08/2020","Spotify","SPOTIFY P0F4259B14 8777781161 NY","14.99","debit","Music","Discover","",""
"4/08/2020","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","10.00","credit","Income","Choice Checking","",""
"4/08/2020","VISA - PAYMENT","External Withdrawal VISA - PAYMENT","242.05","debit","Credit Card Payment","Choice Checking","",""
"4/07/2020","THANK YOU","ACH PMT THANK YOU","242.05","credit","Credit Card Payment","SECU Student Visa","",""
"4/06/2020","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","23.00","credit","Income","Choice Checking","",""
"4/06/2020"," INSTANT TRANSFER - INST XFER","External Withdrawal PAYPAL INSTANT TRANSFER - INST XFER","47.15","debit","Transfer","Choice Checking","",""
"4/06/2020","SCHWAB BROKERAGE - MONEYLINK","External Withdrawal SCHWAB BROKERAGE - MONEYLINK","50.00","debit","Buy","Choice Checking","",""
"4/06/2020","PUFFCUFFLLC 402-935-7733 CA","PAYPAL *PUFFCUFFLLC 402-935-7733 CA","38.24","debit","Gift","Discover","",""
"4/06/2020","RPG GIFT CARDS 630-353-7900 IL268842","RPG GIFT CARDS 630-353-7900 IL268842","75.00","debit","Gas & Fuel","Discover","",""
"4/05/2020","Giant","GIANT 0121 CROFTON MD00567R","68.73","debit","Groceries","Discover","",""
"4/04/2020","Giant","GIANT 0121 CROFTON MD00403R","58.97","debit","Groceries","Discover","",""
"4/02/2020"," INSTANT TRANSFER - INST XFER","External Withdrawal PAYPAL INSTANT TRANSFER - INST XFER","34.95","debit","Transfer","Choice Checking","",""
"4/01/2020","Geico","GEICO *AUTO 800-841-3000 DC4458078930092441275","125.25","debit","Auto Insurance","Discover","",""
"4/01/2020","Starbucks","STARBUCKS 800-782-7282 WA82613338D8CHW169","25.00","debit","Coffee Shops","Discover","",""
"4/01/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","1015.93","credit","Credit Card Payment","Discover","",""
"3/31/2020","Giant","GIANT 0326 LANHAM MD03144R","42.76","debit","Groceries","Discover","",""
"3/31/2020","Amazon","AMZN MKTP US*Y373K9WG3 AMZN.COM/BILLWA26GE5VML28L","23.32","debit","Shopping","Discover","",""
"3/31/2020","Target","TARGET BOWIE MD","293.09","debit","Shopping","Discover","",""
"3/31/2020","ATM Fee Rebate","ATM Fee Rebate","3.50","credit","ATM Fee","Investor Checking","",""
"3/31/2020","Interest Paid","Interest Paid","0.08","credit","Interest Income","Investor Checking","",""
"3/31/2020","Credit Interest","Credit Interest","0.06","credit","Interest Income","Choice Checking","",""
"3/29/2020","Giant","GIANT 0326 LANHAM MD02928R","17.88","debit","Groceries","Discover","",""
"3/29/2020","Shell","SHELL 57543580401 LANHAM MD","50.38","debit","Gas & Fuel","Discover","",""
"3/28/2020","Sakura","SAKURA EASTON MD","40.12","debit","Restaurants","Discover","",""
"3/26/2020","Amazon","AMZN MKTP US*V44FF5QX3 AMZN.COM/BILLWAQP9UZKC0R2U","48.10","debit","Shopping","Discover","",""
"3/26/2020","External Deposit VENMO - CASHOUT","External Deposit VENMO - CASHOUT","109.47","credit","Income","Choice Checking","",""
"3/25/2020","Giant","GIANT 0326 LANHAM MD02538R","141.61","debit","Groceries","Discover","",""
"3/24/2020","Petco","PETCO 2808 63528087730 GAMBRILLS MD","44.81","debit","Pet Food & Supplies","Discover","",""
"3/24/2020","LEVELUPTROPICALSMOOTH 855-538-3542 MA","LEVELUPTROPICALSMOOTH 855-538-3542 MA","11.86","debit","Fast Food","Discover","",""
"3/22/2020","MEZEH - GAMBRILLS ECOM GAMBRILLS MD","MEZEH - GAMBRILLS ECOM GAMBRILLS MD","13.76","debit","Restaurants","Discover","",""
"3/22/2020","Giant","GIANT 0121 CROFTON MD02264R","35.46","debit","Groceries","Discover","",""
"3/22/2020","Prince Georges Community Church","PRINCE GEORGES COMM COLLE800-609-8056 MD","122.50","debit","Gifts & Donations","SECU Student Visa","",""
"3/22/2020","Amazon","AMZN MKTP US*078DD7SH3 AMZN.COM/BILLWA2L9NKE79PL5","69.96","debit","Shopping","Discover","",""
"3/21/2020","Amazon","AMAZON.COM*YC9NQ7CG3 AMZN.COM/BILLWA6N6J1YJI896","6.07","debit","Shopping","Discover","",""
"3/21/2020","Target","TARGET GAMBRILLS MD","19.98","debit","Shopping","Discover","",""
"3/19/2020","Chipotle","CHIPOTLE ONLINE 303-595-4000 CO","53.27","debit","Fast Food","Discover","",""
"3/19/2020","BANFIELD-PET*WPPAYMENT 866-894-7927 WA","BANFIELD-PET*WPPAYMENT 866-894-7927 WA","37.95","debit","Veterinary","Discover","",""
"3/19/2020","Giant","GIANT 0326 LANHAM MD01938R","54.83","debit","Groceries","Discover","",""
"3/18/2020","CVS","CVS/PHARMACY #05875 BOWIE MD","23.94","debit","Pharmacy","Discover","",""
"3/18/2020","CVS","CVS/PHARMACY #05875 BOWIE MD","29.66","debit","Pharmacy","Discover","",""
"3/18/2020","Giant","GIANT 0326 LANHAM MD01847R","60.40","debit","Groceries","Discover","",""
"3/18/2020","Poshmark Ca","POSHMARK 6504887740 CA","28.31","credit","Credit Card Payment","Discover","",""
"3/18/2020","Amazon","AMZN MKTP US*MD8921ZO1 AMZN.COM/BILLWA14M6KHU4MQL","23.10","debit","Shopping","Discover","",""
"3/18/2020","Amazon","AMZN MKTP US*LI8ZL61N3 AMZN.COM/BILLWA3DWS0F5ZAV2","23.10","debit","Shopping","Discover","",""
"3/18/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","561.08","credit","Credit Card Payment","Discover","",""
"3/18/2020","Osaka Restaurant Inc","Point Of Sale Withdrawal OSAKA RESTAURANT GREENBELT MDUS","29.10","debit","Restaurants","Choice Checking","",""
"3/17/2020","Giant","GIANT 0326 LANHAM MD01719R","134.93","debit","Groceries","Discover","",""
"3/17/2020","GLENN DALE CROWN GLENN DALE MD","GLENN DALE CROWN GLENN DALE MD","24.95","debit","Gas & Fuel","Discover","",""
"3/17/2020","Amazon","AMZN MKTP US*WF9TE8CI3 AMZN.COM/BILLWA1U1TOV9UCNF","23.10","debit","Shopping","Discover","",""
"3/17/2020","Amazon","AMZN MKTP US*2K82C7GE3 AMZN.COM/BILLWA7DJJUIO74RW","16.11","debit","Shopping","Discover","",""
"3/17/2020","POSHMARK 650-488-7740 CA","POSHMARK 650-488-7740 CA","38.91","debit","Clothing","Discover","",""
"3/17/2020","SCHWAB BROKERAGE - MONEYLINK","External Withdrawal SCHWAB BROKERAGE - MONEYLINK","4500.00","debit","Buy","Choice Checking","",""
"3/16/2020","Venmo","External Withdrawal VENMO - PAYMENT","20.00","debit","Transfer","Choice Checking","",""
"3/16/2020","ANXO CIDERY & PINTWASHINGTON, DC #000000","ANXO CIDERY & PINTWASHINGTON, DC #000000","36.30","debit","Restaurants","Investor Checking","",""
"3/15/2020","Giant","GIANT 0121 CROFTON MD01587R","15.40","debit","Groceries","Discover","",""
"3/15/2020","Amazon","AMZN MKTP US*HH5B69V63 AMZN.COM/BILLWA61154UHE8B4","20.10","debit","Shopping","Discover","",""
"3/14/2020","Giant","GIANT 0326 LANHAM MD01436R","45.73","debit","Groceries","Discover","",""
"3/14/2020","CARROLL CREEK PARKING FREDERICK MDUS","Point Of Sale Withdrawal CARROLL CREEK PARKING FREDERICK MDUS","2.00","debit","Parking","Choice Checking","",""
"3/14/2020","Wine Districts","Point Of Sale Withdrawal WINE DISTRICTS FREDERICK MDUS","11.98","debit","Alcohol & Bars","Choice Checking","",""
"3/14/2020","PP*POPSHOPFRED FREDERICK MDUS","Point Of Sale Withdrawal PP*POPSHOPFRED FREDERICK MDUS","9.00","debit","Food & Dining","Choice Checking","",""
"3/14/2020","7-Eleven","7ELEVEN-FCTI 2129 DEFEN CROFTON","60.00","debit","Fast Food","Investor Checking","",""
"3/14/2020","Venmo Robinson Ii","VENMO*Robinson II WalesNew York CityNY","60.39","credit","Reimbursement","Investor Checking","",""
"3/14/2020","PNC Bank","PNC BANK 10501 GREENBEL LANHAM","63.50","debit","Financial","Investor Checking","",""
"3/13/2020","Eb Must Love","EB MUST LOVE BEARDS 8014137200 CA","28.16","credit","Credit Card Payment","Discover","",""
"3/13/2020","Deposit Shared Branch Mobile Deposit SECU MD","Deposit Shared Branch Mobile Deposit SECU MD","4500.00","credit","Income","Choice Checking","",""
"3/13/2020","UPS","Point Of Sale Withdrawal THE UPS STORE #4431 8843 GREENBELT RD GREENBELT MDUS","12.33","debit","Shipping","Choice Checking","",""
"3/13/2020","Lux Spa and Nails L.L.c","Point Of Sale Withdrawal LUX SPA AND NAILS GAMBRILLS MDUS","156.00","debit","Spa & Massage","Choice Checking","",""
"3/12/2020","Giant","GIANT 0326 LANHAM MD01230R","416.61","debit","Groceries","Discover","",""
"3/12/2020","SHEERLYGENI 402-935-7733 CA","PAYPAL *SHEERLYGENI 402-935-7733 CA","52.20","debit","Gift","Discover","",""
"3/12/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","924.76","credit","Credit Card Payment","Discover","",""
"3/12/2020"," INSTANT TRANSFER - INST XFER","External Withdrawal PAYPAL INSTANT TRANSFER - INST XFER","19.99","debit","Transfer","Choice Checking","",""
"3/11/2020","Amazon","AMAZON.COM*O02BY9RJ3 AMZN.COM/BILLWA76OFYA22S85","12.71","debit","Shopping","Discover","",""
"3/11/2020","Amazon","AMZN MKTP US*SX6692R13 AMZN.COM/BILLWA3MC8IN8MHBV","26.49","debit","Shopping","Discover","",""
"3/10/2020","Amazon","AMZ*GMBEAUTYSUPPLY AMZN.COM/PMTSWA2U1EENFDP2E","48.91","debit","Shopping","Discover","",""
"3/10/2020","Beauty Supply","GW BEAUTY SUPPLY LANHAM MD","37.36","debit","Business Services","Discover","",""
"3/10/2020","Giant","GIANT 0326 LANHAM MD01042R","105.53","debit","Groceries","Discover","",""
"3/09/2020","Amazon","AMZN MKTP US*BW0CB17X3 AMZN.COM/BILLWA4L96LX6FL93","95.79","debit","Shopping","Discover","",""
"3/09/2020","POSHMARK 650-488-7740 CA","POSHMARK 650-488-7740 CA","28.31","debit","Clothing","Discover","",""
"3/09/2020","POSHMARK 650-488-7740 CA","POSHMARK 650-488-7740 CA","17.71","debit","Clothing","Discover","",""
"3/09/2020","VISA - PAYMENT","External Withdrawal VISA - PAYMENT","37.95","debit","Credit Card Payment","Choice Checking","",""
"3/09/2020","Venmo","External Withdrawal VENMO - PAYMENT","50.00","debit","Transfer","Choice Checking","",""
"3/08/2020","Sunoco","SUNOCO 0553612300 HYATTSVILLE MD","28.00","debit","Gas & Fuel","Discover","",""
"3/08/2020","GIANT 0334 HYATTSVILLE MD00879R","GIANT 0334 HYATTSVILLE MD00879R","11.47","debit","Groceries","Discover","",""
"3/08/2020","Giant","GIANT 0121 CROFTON MD00823R","10.02","debit","Groceries","Discover","",""
"3/08/2020","THANK YOU","ACH PMT THANK YOU","37.95","credit","Credit Card Payment","SECU Student Visa","",""
"3/07/2020","Wegman's","WEGMANS CROFTON #60 GAMBRILLS MD","17.89","debit","Groceries","Discover","",""
"3/07/2020","CVS","CVS/PHARMACY #06765 CROFTON MD","30.49","debit","Pharmacy","Discover","",""
"3/06/2020","High's","HIGHS 92 GAMBRILLS MD","2.42","debit","Restaurants","Discover","",""
"3/06/2020","NBS FACTS payment PLAN FEE 402-3257225 NE","NBS FACTS PYMT PLAN FEE 402-3257225 NE","35.00","debit","Tuition","SECU Student Visa","",""
"3/06/2020","Prince Georges Community Church","PRINCE GEORGES COMM COLLE800-6098056 MD","245.00","debit","Gifts & Donations","SECU Student Visa","",""
"3/06/2020","Parchment","PARCHMENT - UNIV DOCS 480-719-1646 AZ41869269856","5.00","debit","Office Supplies","Discover","",""
"3/05/2020","Gold's Gym","ABC*GOLDS GYM 888-827-9262 MDITEM TRANSFERRED FROM","29.99","debit","Gym","Discover","",""
"3/05/2020","UNIV MD 3013149000 301-314-9000 MD","UNIV MD 3013149000 301-314-9000 MD","8.00","debit","Charity","Discover","",""
"3/05/2020","Giant","GIANT 0326 LANHAM MD00582R","121.83","debit","Groceries","Discover","",""
"3/05/2020","SCHWAB BROKERAGE - MONEYLINK","External Withdrawal SCHWAB BROKERAGE - MONEYLINK","50.00","debit","Buy","Choice Checking","",""
"3/03/2020","Amazon","AMZN MKTP US*ET7I07QG3 AMZN.COM/BILLWA4D189P1KLQ1","32.81","debit","Shopping","Discover","",""
"3/03/2020","Amazon","AMZN MKTP US*E44DG8A93 AMZN.COM/BILLWA4YIF9E31BXQ","13.76","debit","Shopping","Discover","",""
"3/02/2020","Venmo","External Withdrawal VENMO - PAYMENT","17.00","debit","Transfer","Choice Checking","",""
"3/02/2020","SCHWAB BANK - TRANSFER","External Withdrawal SCHWAB BANK - TRANSFER","900.00","debit","Transfer","Choice Checking","",""
"3/01/2020","Geico","GEICO *AUTO 800-841-3000 DC4458078930061455131","125.27","debit","Auto Insurance","Discover","",""
"3/01/2020","Giant","GIANT 0121 CROFTON MD00119R","23.40","debit","Groceries","Discover","",""
"3/01/2020","PREMIUM PARKING 8442362011 LA","PREMIUM PARKING 8442362011 LA","3.00","debit","Clothing","Discover","",""
"2/29/2020","EB MUST LOVE BEARDS D 801-413-7200 CA","EB MUST LOVE BEARDS D 801-413-7200 CA","28.16","debit","Entertainment","Discover","",""
"2/29/2020","Credit Interest","Credit Interest","0.03","credit","Interest Income","Choice Checking","",""
"2/28/2020","INTERNET PAYMENT - THANK YOU","INTERNET PAYMENT - THANK YOU","992.74","credit","Credit Card Payment","Discover","",""
"2/28/2020","Withdrawal Robinson payment from 8022302263 CK","Withdrawal Robinson Pmt from 8022302263 CK","37.95","debit","Gas & Fuel","Choice Checking","",""
"2/28/2020","PAYMENT - THANK YOU","PAYMENT - THANK YOU","37.95","credit","Credit Card Payment","SECU Student Visa","",""
"2/28/2020","Electronic Deposit","Electronic Deposit","900.00","credit","Income","Investor Checking","",""
"2/28/2020","Interest Paid","Interest Paid","0.13","credit","Interest Income","Investor Checking","",""
"2/28/2020","Funds Transfer to Brokerage -5396","Funds Transfer to Brokerage -5396","500.00","debit","Transfer","Investor Checking","",""
"2/28/2020","Funds Transfer to Brokerage -5396","Funds Transfer to Brokerage -5396","500.00","debit","Transfer","Investor Checking","",""
"2/28/2020","Venmo Cashout","VENMO CASHOUT","80.00","credit","Income","Investor Checking","",""
"2/27/2020","Project DC Events LLC","PROJECT DC EVENTS, LLC 202-643-5790 VA","21.43","debit","Doctor","Discover","",""
"2/27/2020","Amazon","AMZN MKTP US*OR5V45QJ3 AMZN.COM/BILLWA28810FMYO7S","56.17","debit","Shopping","Discover","",""
"2/27/2020","Amazon","AMZN MKTP US*FS7LY7KO3 AMZN.COM/BILLWA1H1ZY2SUL6C","22.04","debit","Shopping","Discover","",""
"2/26/2020","Giant","GIANT 0326 LANHAM MD02657R","75.50","debit","Groceries","Discover","",""
"2/26/2020","Internal Revenue Service","External Deposit IRS TREAS 310 - TAX REF","1093.00","credit","Federal Tax","Choice Checking","",""
"2/25/2020","Target","TARGET BOWIE MD","81.03","debit","Shopping","Discover","",""
"2/25/2020","Target","TARGET BOWIE MD","130.57","debit","Shopping","Discover","",""
"2/24/2020","Venmo","External Withdrawal VENMO - PAYMENT","7.00","debit","Transfer","Choice Checking","",""
"2/24/2020","MD State Tax","External Deposit ST. OF MARYLAND PERSONAL TAX REFUNDS - TAX REFUND","377.00","credit","State Tax","Choice Checking","",""
"2/23/2020","Smoothie King","SMOOTHIE KING - 0980 - G GAMBRILLS MD","14.82","debit","Food & Dining","Discover","",""
"2/23/2020","Giant","GIANT 0121 CROFTON MD02327R","40.60","debit","Groceries","Discover","",""
"2/22/2020","Wine & Spirits","424 WINE & SPIRITS CROFTON MD","16.34","debit","Groceries","Discover","",""
"2/21/2020","Giant","GIANT 0326 LANHAM MD02114R","54.33","debit","Groceries","Discover","",""
"2/21/2020","Wal-Mart","WAL-MART SC - #1985 LAUREL MD","54.72","debit","Shopping","Discover","",""
"2/21/2020","POSHMARK 650-488-7740 CA","POSHMARK 650-488-7740 CA","44.21","debit","Clothing","Discover","",""
"2/20/2020","Shell","SHELL 57543580401 LANHAM MD","26.20","debit","Gas & Fuel","Discover","",""
"2/19/2020","Giant","GIANT 0326 LANHAM MD01978R","147.82","debit","Groceries","Discover","",""
"2/19/2020","Macy's","PAYPAL *MACY S 402-935-7733 CA","21.22","debit","Clothing","Discover","",""
"2/19/2020","Macy's","PAYPAL *MACY S 402-935-7733 CA","20.28","debit","Clothing","Discover","",""
"2/19/2020","BANFIELD-PET*WPPAYMENT 866-894-7927 WA","BANFIELD-PET*WPPAYMENT 866-894-7927 WA","37.95","debit","Veterinary","Discover","",""
"2/19/2020","Macy's","PAYPAL *MACY S 402-935-7733 CA","86.80","debit","Clothing","Discover","",""
